LikeID,UserID,PostID,CommentID
33041,2263,9685,2915
33042,1307,4618,49266
33043,24,,
33044,3660,,
33045,1282,5751,26952
33046,4570,,
33047,948,,40310
33048,2534,19903,
33049,2506,35,
33050,4053,,5150
33051,4848,19835,
33052,3251,69,
33053,4469,,25914
33054,851,10485,25977
33055,2977,940,
33056,2306,,31023
33057,506,1205,38805
33058,327,8105,45738
33059,4868,,48629
33060,2708,10227,
33061,4467,453,41275
33062,2751,13212,20195
33063,1444,,
33064,2731,14758,48013
33065,2415,18611,
33066,850,16749,
33067,3316,5931,
33068,2369,17548,3531
33069,1520,16984,20419
33070,1080,13571,
33071,4511,15989,
33072,1265,,11401
33073,3189,6718,13182
33074,2113,,
33075,908,15477,
33076,795,,
33077,4102,627,19853
33078,3,19216,
33079,2793,16746,46813
33080,4197,5693,
33081,4624,,
33082,4384,9946,
33083,195,12472,15816
33084,4359,,925
33085,4600,5973,
33086,3881,,
33087,3618,3753,10017
33088,2259,14034,
33089,2553,19928,
33090,2243,,26300
33091,4120,9275,
33092,1533,7528,10398
33093,934,,26331
33094,969,,
33095,2020,12814,34169
33096,881,,44456
33097,3561,,39045
33098,2514,,42373
33099,1844,11648,
33100,3272,9569,
33101,25,14941,21511
33102,4652,,
33103,3157,19421,21301
33104,4312,10237,24299
33105,1399,13773,11174
33106,2436,,2888
33107,2309,7449,
33108,3867,,8325
33109,1096,,
33110,2457,1524,
33111,3260,,12539
33112,1862,,
33113,1381,,38162
33114,3668,14826,5111
33115,3214,5450,
33116,4474,2402,2461
33117,844,17163,43171
33118,1889,,192
33119,2917,,
33120,1025,,7289
33121,3609,,31840
33122,3580,9961,
33123,1370,,8948
33124,1809,,
33125,2424,449,
33126,3504,,40968
33127,2486,,31826
33128,1229,7481,26751
33129,1217,11750,
33130,4542,4906,
33131,4044,,16073
33132,1495,,
33133,1627,16606,
33134,3401,,18220
33135,2356,7842,
33136,4236,,
33137,4698,18050,
33138,1372,,
33139,4794,2870,
33140,2951,7781,
33141,1744,,41753
33142,4623,,
33143,1879,13751,4760
33144,4727,6942,35354
33145,4747,2488,32823
33146,3612,8314,574
33147,3687,,42942
33148,936,,40363
33149,4315,,43
33150,2514,,19679
33151,3784,,46982
33152,3649,,6279
33153,4060,,47024
33154,3953,9224,
33155,3624,15371,10296
33156,3214,,13385
33157,113,,39399
33158,4314,,
33159,4360,,
33160,1825,,16418
33161,3145,,11252
33162,1995,835,47578
33163,3712,13364,39779
33164,488,,47624
33165,4748,,22555
33166,2400,,
33167,948,,
33168,4467,2498,28526
33169,996,15178,
33170,1045,,23150
33171,2621,13810,27864
33172,2887,,2041
33173,2638,,12061
33174,651,7943,30225
33175,4728,,
33176,2129,,37511
33177,3725,,
33178,3787,6588,8148
33179,4299,17011,18323
33180,1505,909,4762
33181,4564,336,29771
33182,3184,,
33183,4201,16700,
33184,4113,,
33185,3009,5154,
33186,2048,,
33187,4430,,22471
33188,3851,,6328
33189,1181,16947,37743
33190,795,14,40251
33191,2274,3344,26687
33192,2674,4788,
33193,4066,,36652
33194,4778,5950,
33195,862,,3015
33196,2647,18198,
33197,4738,,27629
33198,1750,14480,1631
33199,3962,,9712
33200,880,,
33201,2787,,32879
33202,2516,18298,
33203,3067,7124,20488
33204,424,,
33205,805,,
33206,3048,,
33207,2269,7679,
33208,3986,,
33209,139,,
33210,4295,,
33211,3555,335,23575
33212,1766,,46938
33213,3162,,32084
33214,2917,,
33215,421,,15322
33216,50,,5241
33217,1604,16213,5864
33218,961,,
33219,3881,19189,30917
33220,998,8907,35233
33221,3656,4611,
33222,3743,12817,24214
33223,3769,5002,18305
33224,1056,,
33225,4475,4040,
33226,3871,,6241
33227,3884,9465,2109
33228,4442,4380,
33229,2270,,
33230,1422,,
33231,4496,,29117
33232,2669,,5679
33233,3410,17274,49723
33234,1107,19321,
33235,338,,35385
33236,2703,,
33237,1321,,21410
33238,1943,6795,
33239,412,,4691
33240,4546,11253,
33241,3757,4989,
33242,471,19506,4811
33243,3991,19845,
33244,4115,,
33245,2926,,25822
33246,2188,,33644
33247,2688,16683,
33248,607,,
33249,3388,,
33250,3004,2564,
33251,4864,,
33252,1973,,
33253,4262,,
33254,4740,9079,
33255,3193,15939,
33256,2558,338,1582
33257,1085,,29981
33258,1686,,
33259,3146,1216,
33260,4585,,32453
33261,2737,10521,
33262,1913,10975,38659
33263,1911,2792,
33264,4866,,
33265,435,12484,
33266,1585,1069,
33267,4135,5191,
33268,183,,5517
33269,3187,4987,
33270,2871,9559,33799
33271,1772,,20967
33272,1870,,13244
33273,1425,,27741
33274,2114,10583,
33275,1698,,
33276,603,,
33277,293,17032,26308
33278,3544,5452,41698
33279,4184,201,
33280,4374,,
33281,4962,,
33282,2523,14419,
33283,4241,,4828
33284,2505,16361,23481
33285,2532,,34838
33286,3811,,
33287,683,4481,
33288,1192,,
33289,1611,,
33290,1623,14420,18682
33291,563,15028,28473
33292,1942,,
33293,793,,
33294,81,1458,35409
33295,2175,,
33296,1990,17639,
33297,4277,,
33298,2134,18080,41698
33299,2398,16574,39625
33300,1037,,
33301,523,,28970
33302,2099,2728,4202
33303,3517,,7670
33304,113,7972,3353
33305,2067,3125,
33306,4693,15976,28217
33307,2778,13303,24569
33308,2601,981,
33309,1494,,
33310,2242,,23456
33311,1831,,2565
33312,4510,7294,28977
33313,883,16684,
33314,2387,,
33315,1024,,31311
33316,4822,,42996
33317,1058,,42336
33318,867,4187,1169
33319,2162,16337,
33320,1222,,32948
33321,308,,15281
33322,4038,2928,
33323,4905,,14567
33324,2630,10580,38414
33325,786,,
33326,3743,8114,10534
33327,2330,,
33328,2903,7270,42682
33329,891,,
33330,2175,2783,1178
33331,1708,9040,
33332,4251,,
33333,1561,12983,
33334,1064,,39194
33335,4442,,43978
33336,1462,,27634
33337,4467,,5598
33338,3281,16178,22021
33339,4533,,
33340,2327,1619,7679
33341,3511,,43863
33342,794,,
33343,4879,,
33344,2311,14250,
33345,15,,
33346,2890,,
33347,1002,15094,19359
33348,2543,10086,46074
33349,2293,,
33350,3640,5481,
33351,4426,12068,
33352,4156,,12652
33353,4688,8829,17507
33354,2991,19517,46983
33355,816,15002,48900
33356,740,3539,16162
33357,3996,1745,
33358,385,,28498
33359,926,9975,30603
33360,2373,16818,
33361,3841,19290,
33362,4067,,41127
33363,3558,,14580
33364,3298,15059,22693
33365,1559,2381,
33366,1525,,
33367,1656,11952,
33368,4426,7573,21204
33369,4894,3677,17988
33370,4043,,23270
33371,3592,,
33372,1968,14166,
33373,3910,2743,27119
33374,733,5939,588
33375,3536,,47976
33376,2129,,
33377,23,,33727
33378,1374,489,
33379,1853,15582,
33380,342,17935,
33381,3197,,12403
33382,1668,12862,
33383,174,,49625
33384,2908,9700,
33385,2403,,
33386,1650,14633,
33387,4127,3259,48239
33388,1996,,
33389,4317,,34408
33390,1608,,46227
33391,1527,,
33392,3580,11002,19909
33393,3853,1497,
33394,3288,,
33395,2903,5073,33015
33396,3382,3839,
33397,680,,29384
33398,1357,,
33399,3235,,19297
33400,2852,17622,27031
33401,621,,
33402,3651,2008,
33403,1296,18335,12916
33404,4402,1112,
33405,1588,13278,
33406,1550,,48180
33407,1,15069,
33408,2402,,7899
33409,102,13778,
33410,2344,,
33411,3597,,34457
33412,865,,
33413,3098,18034,
33414,1978,11796,9288
33415,2942,,916
33416,1329,,
33417,2918,,25429
33418,1607,,9069
33419,2720,6310,
33420,4189,,
33421,1561,,1254
33422,4164,6531,
33423,3527,4276,44727
33424,2576,,12992
33425,329,4475,
33426,4023,6191,4741
33427,4386,,
33428,755,,
33429,317,14848,39353
33430,2748,,
33431,305,7847,48204
33432,1306,,
33433,3890,12983,
33434,2781,,
33435,4935,12512,
33436,1361,14137,
33437,4909,14439,45682
33438,1720,1986,
33439,4157,,
33440,1520,,36066
33441,2637,949,49271
33442,1953,,
33443,4431,,579
33444,3448,1165,23837
33445,334,,15920
33446,1193,,8295
33447,4582,11132,
33448,425,,47463
33449,4827,4429,
33450,2030,,49870
33451,2145,16548,
33452,4380,,
33453,2418,567,
33454,3480,,
33455,4630,,
33456,1595,6837,
33457,2187,4964,26849
33458,2038,,
33459,4023,10303,36211
33460,2178,3213,30975
33461,4709,9187,15770
33462,86,633,
33463,443,13007,
33464,3163,3770,18102
33465,3255,1328,
33466,1749,,14273
33467,4062,14667,
33468,513,8083,
33469,4562,14504,
33470,2466,,
33471,4217,5821,41066
33472,4878,,
33473,4820,6132,29585
33474,350,6292,
33475,1843,14811,
33476,1442,,21025
33477,4495,10537,16842
33478,3243,7412,7116
33479,501,,
33480,3487,,25380
33481,4365,,
33482,2331,,18388
33483,4136,19521,
33484,2305,,
33485,332,,38943
33486,3457,7777,42921
33487,4009,5217,15366
33488,2176,4781,
33489,2977,,
33490,3365,2806,
33491,3563,13200,
33492,4164,,
33493,3596,5908,
33494,2637,,18622
33495,3465,8910,
33496,2134,,
33497,3922,10820,
33498,10,,
33499,3797,,
33500,88,,
33501,2648,7897,3320
33502,4800,,26923
33503,2400,,
33504,4485,1554,
33505,1214,36,
33506,1705,2482,7691
33507,361,,3663
33508,1229,,43107
33509,3766,,48402
33510,4624,18769,16856
33511,731,,
33512,305,4872,47721
33513,406,2215,33556
33514,3457,14041,10264
33515,3539,5113,27132
33516,888,,
33517,3177,8427,
33518,982,2004,
33519,1541,,2111
33520,1836,,
33521,279,10975,38828
33522,1864,14424,
33523,1830,,47764
33524,868,16300,
33525,1726,2260,11419
33526,3516,12441,9091
33527,554,,
33528,1183,,
33529,627,,
33530,3278,,
33531,3771,,
33532,4662,,21418
33533,3624,,
33534,2047,4859,
33535,1814,9179,12288
33536,3786,,12126
33537,834,2516,
33538,1713,,
33539,394,,
33540,3485,,
33541,1766,11639,23771
33542,2958,250,
33543,2918,,25329
33544,1965,,
33545,706,,
33546,4994,,39239
33547,1749,3260,
33548,3395,,36051
33549,2460,,
33550,601,,
33551,706,,
33552,3885,,
33553,4913,,48671
33554,1133,7250,
33555,2258,,6472
33556,313,14639,43146
33557,1391,,
33558,736,8678,24132
33559,4279,14667,10454
33560,3208,,
33561,3210,,4628
33562,636,519,
33563,2813,,31591
33564,2602,11036,17676
33565,4167,19544,
33566,675,,48104
33567,3385,,
33568,2790,,
33569,156,,11822
33570,4710,16772,2533
33571,3223,16021,
33572,1816,5089,34602
33573,1412,,24515
33574,3982,,40675
33575,280,7935,38041
33576,4530,1526,
33577,4671,12279,
33578,3207,5950,49332
33579,2932,16666,43529
33580,4481,14808,36781
33581,2415,,45490
33582,3750,,14049
33583,3933,,
33584,1622,,
33585,1277,,
33586,4261,,
33587,1956,15233,30950
33588,1709,,20647
33589,3104,5646,33406
33590,683,,
33591,4804,8865,29807
33592,4349,,12329
33593,530,12133,39458
33594,828,10660,20644
33595,3553,2210,32218
33596,3534,6192,25456
33597,4500,,23263
33598,3097,18152,17731
33599,4061,14999,5780
33600,4755,18671,
33601,2607,,39145
33602,1497,13385,
33603,181,9678,44691
33604,3470,,24318
33605,2791,,
33606,602,,45884
33607,227,,34899
33608,4630,,
33609,1978,,
33610,2065,7426,
33611,2478,13584,33717
33612,2700,,
33613,1452,,
33614,3998,14993,
33615,2178,,
33616,2150,,
33617,620,,
33618,4965,16532,18002
33619,1101,16298,
33620,460,,
33621,1696,,
33622,4594,,41246
33623,907,530,19940
33624,4969,,28961
33625,4128,,
33626,4931,6659,710
33627,1521,17794,46234
33628,145,4923,5693
33629,2288,7476,
33630,4464,6110,38483
33631,2738,4671,49812
33632,1228,6052,
33633,1779,10928,
33634,857,2412,
33635,2808,,48966
33636,3974,,
33637,3766,,
33638,784,3563,39373
33639,505,,
33640,3225,14184,36924
33641,92,561,
33642,1232,,
33643,715,,
33644,1671,10365,
33645,2884,6329,35723
33646,2608,14118,
33647,3607,,41229
33648,2431,16828,
33649,3018,3214,37817
33650,2063,,
33651,4244,17967,8503
33652,2793,11059,48818
33653,2765,,
33654,3513,3161,34877
33655,889,887,
33656,2622,,20375
33657,384,,
33658,4443,,
33659,4769,7383,14355
33660,1833,2336,
33661,3208,8976,34358
33662,2615,8404,
33663,1304,465,
33664,4761,18000,
33665,4208,17497,
33666,632,9916,5152
33667,2623,,
33668,4701,2595,36881
33669,3695,,
33670,3506,,
33671,3187,1233,43151
33672,918,15519,18890
33673,4121,4108,
33674,1605,,
33675,4794,,
33676,3377,,
33677,1518,,11714
33678,338,130,
33679,840,13873,34568
33680,3099,,
33681,880,,
33682,107,7120,
33683,468,,35426
33684,1733,16513,32708
33685,647,13300,12721
33686,1603,17277,
33687,3671,4246,
33688,4953,12922,
33689,4962,,3992
33690,2435,15537,20277
33691,781,,
33692,818,10996,
33693,396,,3469
33694,4907,,45757
33695,878,15864,21521
33696,3090,,
33697,1589,516,
33698,456,,19736
33699,4681,,
33700,153,5815,48647
33701,741,,
33702,2991,18535,25411
33703,3783,,
33704,3196,,13071
33705,3246,12873,11597
33706,1939,,
33707,4179,18775,43117
33708,2605,,
33709,833,,23330
33710,1421,15566,14563
33711,3147,2118,42202
33712,2885,17088,4490
33713,3779,,
33714,1287,6403,
33715,1409,,
33716,196,,40852
33717,2744,,4506
33718,895,,
33719,485,8969,17738
33720,2538,14638,3922
33721,3939,,46138
33722,2666,1387,
33723,3492,13818,
33724,1976,,
33725,2323,14871,6408
33726,4307,,23734
33727,612,13646,21008
33728,13,,15263
33729,2778,,
33730,462,,19426
33731,3383,,
33732,1738,,
33733,428,18744,8647
33734,4833,19309,
33735,4798,,48865
33736,1625,15852,28323
33737,4338,,30432
33738,4705,,15893
33739,251,4333,
33740,326,,
33741,449,,
33742,736,4472,
33743,410,,
33744,4218,478,
33745,2759,,
33746,4122,2383,
33747,3814,,40672
33748,661,5581,
33749,4992,7106,
33750,1340,6094,4156
33751,321,2335,48263
33752,125,,19345
33753,2375,18999,2550
33754,4584,5264,37082
33755,3937,,
33756,2981,,5624
33757,4733,,
33758,3279,19928,45133
33759,312,,5975
33760,4807,,37748
33761,4975,,
33762,3641,16534,4352
33763,1289,13262,
33764,2804,,
33765,2998,6271,5508
33766,440,17369,32291
33767,1681,,
33768,3105,12065,13763
33769,4271,17676,
33770,51,7474,
33771,1678,,
33772,4236,,
33773,1714,19907,
33774,1447,,30086
33775,833,3999,
33776,2329,17232,
33777,1633,,
33778,832,,
33779,4071,,43780
33780,1269,,20837
33781,1584,,33608
33782,206,,25774
33783,2982,16238,
33784,3330,3773,5873
33785,947,,
33786,291,3529,
33787,3993,,32961
33788,2899,,
33789,738,,15919
33790,2588,14516,
33791,216,,19253
33792,4793,,
33793,1921,,
33794,1215,,
33795,1182,11252,
33796,851,,16156
33797,155,14326,48518
33798,1609,18802,
33799,401,,4195
33800,3807,773,26404
33801,4841,,36307
33802,2162,,46237
33803,534,18861,32764
33804,254,,19744
33805,549,14957,
33806,2700,,
33807,1118,,29938
33808,525,16364,
33809,2422,12633,47015
33810,3050,11224,
33811,86,,23576
33812,670,,
33813,850,,47411
33814,1169,17710,
33815,2010,7386,
33816,3174,5760,
33817,1096,,
33818,1828,15704,34895
33819,2380,6904,
33820,3187,,26763
33821,2702,8785,33392
33822,3727,,36133
33823,389,,
33824,2653,12031,
33825,1491,13916,3364
33826,3703,,16097
33827,2347,,47384
33828,4683,217,7007
33829,1686,,
33830,1753,14498,42790
33831,1210,,
33832,1560,7717,
33833,1692,,
33834,2025,15374,18022
33835,985,19249,
33836,1637,,32070
33837,1193,17680,14245
33838,2531,19974,24482
33839,4301,10194,
33840,2006,15175,
33841,831,,
33842,4251,13997,
33843,3924,983,21485
33844,1245,3035,37406
33845,3501,,26779
33846,4168,,724
33847,4321,2946,
33848,4526,2940,
33849,1210,17787,
33850,186,11155,
33851,842,14835,9434
33852,2745,17630,
33853,159,10543,49374
33854,1001,12208,
33855,753,3222,
33856,4326,13627,
33857,2127,967,42181
33858,558,12593,
33859,1556,15101,14544
33860,1168,15815,
33861,1528,,
33862,2108,8410,
33863,1567,9540,
33864,3720,,28533
33865,2305,,
33866,4781,2519,
33867,2391,,5349
33868,1400,,
33869,4572,8340,28331
33870,4458,8152,9117
33871,1358,7991,29814
33872,3497,18832,
33873,3922,,
33874,874,,
33875,1259,16456,25940
33876,244,,27654
33877,4550,10774,3175
33878,3018,7771,33883
33879,4350,,40553
33880,448,,
33881,428,761,6412
33882,3889,12336,
33883,3443,,45203
33884,1329,,44457
33885,3611,,
33886,1814,,48621
33887,2884,13683,13160
33888,1607,6703,
33889,2887,5716,1323
33890,679,,45262
33891,965,4092,30732
33892,698,,48937
33893,3232,3516,
33894,1095,3436,
33895,1300,13054,
33896,310,6010,
33897,3881,,31225
33898,268,16716,
33899,2908,3162,34160
33900,1348,,15826
33901,3553,10035,
33902,1052,,
33903,3256,12601,49964
33904,1980,,
33905,3508,16960,
33906,4131,15959,
33907,348,,16826
33908,4925,,
33909,1303,,38438
33910,3222,,25810
33911,2929,,23711
33912,3935,1650,
33913,1278,4166,
33914,3620,5192,21712
33915,4789,,1857
33916,3068,,47285
33917,4640,,
33918,2094,8041,37449
33919,1320,,
33920,1240,760,41871
33921,902,,
33922,4695,8943,32099
33923,1292,,
33924,2986,10258,21498
33925,3927,,34350
33926,479,,40888
33927,4183,2688,11195
33928,3942,,
33929,2410,16265,
33930,80,525,15447
33931,2115,1377,49835
33932,953,,38847
33933,628,17575,44742
33934,35,15321,
33935,1960,1626,26291
33936,3970,4605,
33937,3424,19401,26513
33938,31,,44180
33939,579,7127,36172
33940,3158,17030,47695
33941,2371,15584,45638
33942,2512,6235,
33943,67,,
33944,4560,,15085
33945,3243,,
33946,4979,3582,38619
33947,3247,15075,
33948,1853,,
33949,3070,14289,13789
33950,1948,8184,7399
33951,2182,3966,
33952,324,3086,
33953,2307,19642,41527
33954,1322,14353,
33955,1272,15764,
33956,4785,,25319
33957,1412,7161,14128
33958,4526,,
33959,3461,3192,24807
33960,362,,1478
33961,2,,
33962,4614,7624,15553
33963,4158,,
33964,328,889,
33965,3356,,
33966,1929,,
33967,109,11404,7505
33968,4458,,
33969,3802,,2589
33970,1657,19178,
33971,4707,1820,
33972,1202,15076,10696
33973,2269,5771,32583
33974,3273,,
33975,1470,10417,
33976,2201,6595,2451
33977,1961,,31552
33978,2826,15076,
33979,4964,12061,49720
33980,2971,10653,2490
33981,99,3017,
33982,1223,,
33983,2188,7350,
33984,4763,,14368
33985,2283,,17920
33986,4679,7351,17684
33987,935,4764,44879
33988,764,,
33989,1727,,
33990,1450,,
33991,3649,,
33992,212,,
33993,3986,6700,
33994,1637,19820,24124
33995,674,59,26683
33996,2425,19120,
33997,306,5397,
33998,646,4163,
33999,3098,,
34000,517,,
34001,2592,17463,
34002,2941,,39568
34003,2217,9145,40799
34004,4436,,24621
34005,3297,,19720
34006,3378,,5225
34007,4808,,28393
34008,3093,16306,39027
34009,3921,,
34010,3130,,35627
34011,1825,3597,
34012,2099,14701,38647
34013,4752,9312,22836
34014,2965,15540,
34015,42,9054,
34016,2517,15663,
34017,236,,27138
34018,952,19878,
34019,4602,16727,
34020,4084,11389,
34021,4922,14097,
34022,2929,1193,
34023,836,5383,
34024,4916,2114,
34025,1778,,
34026,4894,18595,4717
34027,4380,,
34028,636,9837,
34029,2451,7747,45765
34030,2719,,27701
34031,4565,15616,46614
34032,1872,15956,
34033,303,12554,16199
34034,1763,11597,
34035,4505,,9089
34036,3763,,
34037,4866,,
34038,3818,15635,
34039,4853,,16681
34040,2795,15236,36027
34041,300,,
34042,1012,,
34043,4453,,10565
34044,1293,15382,
34045,383,,23058
34046,2049,14266,34195
34047,2071,15156,46797
34048,1225,,4688
34049,1098,19206,
34050,4266,11120,8288
34051,1958,19140,
34052,816,,31616
34053,449,,395
34054,1203,,25300
34055,945,,
34056,3402,17267,
34057,1005,,
34058,4166,,
34059,3026,10409,
34060,4689,16252,
34061,3875,,16885
34062,1133,,40570
34063,2629,10835,5610
34064,94,2385,
34065,648,,
34066,176,12628,46951
34067,1850,,
34068,1839,,
34069,4255,,29139
34070,2029,,
34071,878,7719,
34072,2060,6811,27144
34073,2571,,14552
34074,4525,,
34075,4545,,32019
34076,3840,,
34077,2356,,
34078,624,8407,
34079,4803,,
34080,4547,1404,32044
34081,3855,11817,28455
34082,953,13470,
34083,4994,7504,
34084,3262,18925,2072
34085,440,,27321
34086,3034,136,38947
34087,744,,
34088,4222,12996,
34089,3430,,35286
34090,1761,,
34091,3824,7394,
34092,2337,8463,
34093,1399,,
34094,2551,17780,33581
34095,4093,567,
34096,1023,,14076
34097,3599,,
34098,4628,11973,
34099,2219,,
34100,833,9306,25406
34101,4693,10184,38841
34102,4832,11360,19381
34103,4495,185,
34104,1217,10177,13466
34105,4741,,
34106,4475,3134,39752
34107,639,,
34108,3585,,49916
34109,1227,12583,31317
34110,4639,,
34111,3309,18126,43989
34112,769,,21665
34113,1766,18056,
34114,4550,,44134
34115,4492,,
34116,1019,,
34117,2700,,
34118,746,16812,
34119,2773,2364,15666
34120,3501,15746,35052
34121,4896,18882,
34122,1309,,36196
34123,1192,14861,11172
34124,1991,7641,
34125,2469,,
34126,3887,,
34127,4228,2425,
34128,947,,38508
34129,1238,2165,5921
34130,4333,,
34131,4274,,
34132,4087,,39534
34133,3542,2005,42679
34134,1093,13666,25284
34135,1609,,
34136,3521,5996,
34137,4641,,14691
34138,3237,,
34139,3391,125,2008
34140,110,,
34141,4841,542,9035
34142,3316,631,29737
34143,1493,,37804
34144,2268,,11691
34145,4557,,
34146,3146,11966,
34147,4735,,6879
34148,2741,,4656
34149,878,6854,37834
34150,2511,,19392
34151,3479,11978,
34152,1343,,
34153,4038,10974,19215
34154,3186,3519,
34155,2782,,
34156,4347,,
34157,4676,14974,
34158,2520,,
34159,2177,8159,
34160,477,,
34161,1615,16395,
34162,4908,4996,
34163,2281,8123,
34164,3074,,49020
34165,3861,,
34166,1075,,
34167,4521,1133,
34168,2913,,
34169,2897,19243,43669
34170,4672,,
34171,4827,,
34172,3766,18209,
34173,1912,3104,27276
34174,29,,
34175,3852,,
34176,600,13665,29546
34177,3393,19232,33589
34178,2101,14860,4075
34179,231,,30221
34180,2387,,
34181,2229,,3182
34182,1632,,
34183,3556,8254,
34184,3520,12235,23864
34185,2024,,20469
34186,3904,12524,
34187,3257,12460,20403
34188,272,18139,38199
34189,3913,,
34190,3565,17612,46189
34191,1077,,18227
34192,2357,,
34193,3027,3487,22080
34194,4431,6534,
34195,2500,,
